Category,School,Title,Course Number,Course Name
Texas A&M University,Supply Chain Mgmt,SCMT,SCMT 667,LOGISTICS DIST MGMT
Texas A&M University,Supply Chain Mgmt,SCMT,SCMT 688,DOCTORAL SEMINAR IN
Texas A&M University,Supply Chain Mgmt,SCMT,SCMT 691,RESEARCH
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 304,WORLD FOOD & FIBER CROPS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 304,PLANT BREEDING & GENETICS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 309,HNR
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 310,WATER IN SOIL AND PLANTS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 310,SL MORPHOLOGY & INTRPT
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 484,SOCIAL ETHICS INT CROP
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 484,INTERNSHIP
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 485,DIRECTED STUDIES
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 489,SPTP: CROP JUDGING II
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 491,RESEARCH
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 610,RESEARCH
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 611,INTRO ENVIRON BIOPHYSICS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 627,SOIL CHEM AND FERTILITY
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 629,LAB QUALITY SYSTEMS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 636,REG SCI METHOD FOOD SYS
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 641,PLANT BREEDING I
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 643,MOL QUANT GENE PLNT BRED
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 644,FORAGE ECOL AND MGMT
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 650,MOA & ENVIR FATE HERB
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 654,COMPLEX GENOMES
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 655,COMPLEX GENOMES LAB
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 657,ENVIRON SOIL & WATER SCI
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 658,WATERSHED & WTR QUAL MGMT
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 681,SEMINAR
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 684,PROFESSIONAL INTRNSHIP
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 685,DIRECTED STUDIES
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 689,SPTP: INTEL PROP PLANT SCIENCE
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 691,RESEARCH
Texas A&M University,Soil and Crop Sciences,SCSC,SCSC 691,RESEARCH: IN
Texas A&M University,Special Ed Field Based,SEFB,SEFB 630,EDU EMPLOY ISS SECD SPED
Texas A&M University,Special Ed Field Based,SEFB,SEFB 630,PRACTICUM IN ABA
Texas A&M University,Safety Engineering,SENG,SENG 660,SYSTEM SAFETY ENGR
Texas A&M University,Safety Engineering,SENG,SENG 660,QUANT RISK ANALYSIS
Texas A&M University,Safety Engineering,SENG,SENG 674,SYSTEM SAFETY ENG
Texas A&M University,Safety Engineering,SENG,SENG 677,FIRE PROTECTION
Texas A&M University,Safety Engineering,SENG,SENG 681,SEMINAR
Texas A&M University,Safety Engineering,SENG,SENG 685,DIRECTED STUDIES
Texas A&M University,Safety Engineering,SENG,SENG 691,RESEARCH
Texas A&M University,Sociology,SOCI,SOCI 485,FOCUS: INTRO TO SOCIOLOGY
Texas A&M University,Sociology,SOCI,SOCI 485,DIRECTED STUDIES
Texas A&M University,Sociology,SOCI,SOCI 491,SPTP: DEATH AND DYING
Texas A&M University,Sociology,SOCI,SOCI 604,COMPT HISTORICAL METHODS
Texas A&M University,Sociology,SOCI,SOCI 607,SEM ORG: SOCI OF CITIES
Texas A&M University,Sociology,SOCI,SOCI 615,CONTEMPORARY THEORY
Texas A&M University,Sociology,SOCI,SOCI 627,SEM CLD: CRIT RACE & CRIM JUST
Texas A&M University,Sociology,SOCI,SOCI 631,SEM SOC RES: QUANT METH
Texas A&M University,Sociology,SOCI,SOCI 647,SEM DEM: MIGRATION
Texas A&M University,Sociology,SOCI,SOCI 657,SEM IN CULTURE: FOOD
Texas A&M University,Sociology,SOCI,SOCI 661,SOCIOLOGY OF GENDER
Texas A&M University,Sociology,SOCI,SOCI 667,SEM RACE: MEX AMER LATINOS
Texas A&M University,Sociology,SOCI,SOCI 667,SEM RACE:AFRI AMER & URBAN ETH
Texas A&M University,Sociology,SOCI,SOCI 681,SEM IN SOCI: TEACHING
Texas A&M University,Sociology,SOCI,SOCI 685,DIRECTED STUDIES
Texas A&M University,Sociology,SOCI,SOCI 691,RESEARCH
Texas A&M University,Sociology,SOCI,SOCI 691,RESEARCH: IN
Texas A&M University,Sociology,SOCI,SOCI 691,RESEARCH:IN
Texas A&M University,Schl of Military Sciences,SOMS,SOMS 280,PRIN ACAD & PERSONAL DEV
Texas A&M University,Schl of Military Sciences,SOMS,SOMS 482,FNDMTLS PEER LEADERSHIP
Texas A&M University,Schl of Military Sciences,SOMS,SOMS 485,SEMINAR
Texas A&M University,Schl of Military Sciences,SOMS,SOMS 485,DIRECTED STUDIES
Texas A&M University,School of Public Health,SOPH,SOPH 680,PUBLIC HEALTH CAPSTONE
Texas A&M University,Spanish,SPAN,SPAN 484,BEGINNING SPANISH I
Texas A&M University,Spanish,SPAN,SPAN 484,INTERNSHIP: IN
Texas A&M University,Spanish,SPAN,SPAN 485,DIRECTED STUDIES
Texas A&M University,Spanish,SPAN,SPAN 485,DIRECTED STUDIES: IN
Texas A&M University,Spanish,SPAN,SPAN 491,HNR
Texas A&M University,Special Education,SPED,SPED 609,INSTR DESIGN STU DISABLE
Texas A&M University,Special Education,SPED,SPED 609,EDUC INDIV WITH AUTISM
Texas A&M University,Special Education,SPED,SPED 617,ADOLE LIT STUD DIV INSTR
Texas A&M University,Special Education,SPED,SPED 620,BILINGUAL SPECIAL EDUC
Texas A&M University,Special Education,SPED,SPED 624,PROF DEV IN RESEARCH
Texas A&M University,Special Education,SPED,SPED 683,FIELD PRACTICUM
Texas A&M University,Special Education,SPED,SPED 685,DIRECTED STUDIES
Texas A&M University,Special Education,SPED,SPED 689,SPTP: FOUNDATIONS OF SPED
Texas A&M University,Sport Management,SPMT,SPMT 483,FOUNDATION OF SPORT MGMT
Texas A&M University,Sport Management,SPMT,SPMT 485,INTERNSHIP IN SPORT MGMT
Texas A&M University,Sport Management,SPMT,SPMT 485,DIRECTED STUDIES
Texas A&M University,Sport Management,SPMT,SPMT 601,SPTP: SPORTS BUSINESS ETHICS
Texas A&M University,Sport Management,SPMT,SPMT 601,RES METHODS FOR SPT ORG
Texas A&M University,Sport Management,SPMT,SPMT 611,REVENUE GENERATION SPORT
Texas A&M University,Sport Management,SPMT,SPMT 612,PERSONNEL MGMT IN SPORT
Texas A&M University,Sport Management,SPMT,SPMT 613,DIVERSITY IN SPORT ORG
Texas A&M University,Sport Management,SPMT,SPMT 615,SPORT MARKETING
Texas A&M University,Sport Management,SPMT,SPMT 623,ATHLETICS ADMINISTRATION
Texas A&M University,Sport Management,SPMT,SPMT 655,SPORT LAW
Texas A&M University,Sport Management,SPMT,SPMT 681,SEMINAR
Texas A&M University,Sport Management,SPMT,SPMT 682,SEMINAR IN
Texas A&M University,Sport Management,SPMT,SPMT 682,SEMINAR IN: SPORT HISTORY
Texas A&M University,Sport Management,SPMT,SPMT 682,SEMINAR IN: SOCIAL PSYC
Texas A&M University,Sport Management,SPMT,SPMT 683,PRACTICUM IN SPORT MGMT
Texas A&M University,Sport Management,SPMT,SPMT 684,INTERNSHIP IN SPT MGMT
Texas A&M University,Sport Management,SPMT,SPMT 685,DIRECTED STUDIES
Texas A&M University,Sport Management,SPMT,SPMT 689,SPTP: FAC PLAN & EVENT MGMT
Texas A&M University,Sport Management,SPMT,SPMT 690,THEORY OF RES IN SPT MGT
Texas A&M University,Sport Management,SPMT,SPMT 691,RESEARCH
Texas A&M University,School Psychology,SPSY,SPSY 611,LEGAL ETHIC CREDENT SPSY
Texas A&M University,School Psychology,SPSY,SPSY 612,IND ASSESM CHILD INTEL
Texas A&M University,School Psychology,SPSY,SPSY 614,INTEGRATED ASSESS PRAC
Texas A&M University,School Psychology,SPSY,SPSY 620,INTER SEM IN PREVENT SCI
Texas A&M University,School Psychology,SPSY,SPSY 628,CONSULTATION THEORY
Texas A&M University,School Psychology,SPSY,SPSY 641,CHILD THERAPY
Texas A&M University,School Psychology,SPSY,SPSY 642,BEHAVIOR ASSESS & INTN
Texas A&M University,School Psychology,SPSY,SPSY 683,FIELD EXPER/EXTERN IN SPSY
Texas A&M University,School Psychology,SPSY,SPSY 683,FIELD PRACTICUM: IN
Texas A&M University,School Psychology,SPSY,SPSY 684,PROFESS INTERNSHIP:IN
Texas A&M University,School Psychology,SPSY,SPSY 685,DIRECTED STUDIES: IN
Texas A&M University,School Psychology,SPSY,SPSY 691,RESEARCH
Texas A&M University,School Psychology,SPSY,SPSY 691,RESEARCH: IN
Texas A&M University,Statistics,STAT,STAT 604,ELEM STAT INFERENCE
Texas A&M University,Statistics,STAT,STAT 604,STATISTICAL COMPUTATIONS
Texas A&M University,Statistics,STAT,STAT 605,ADV STAT COMPUTATION
Texas A&M University,Statistics,STAT,STAT 608,REGRESSION ANALYSIS
Texas A&M University,Statistics,STAT,STAT 611,THEORY OF INFERENCE
Texas A&M University,Statistics,STAT,STAT 613,STAT METHODOLOGY I
Texas A&M University,Statistics,STAT,STAT 620,ASYMPTOTIC STATISTICS
Texas A&M University,Statistics,STAT,STAT 627,NONPAR FUNCTION EST
Texas A&M University,Statistics,STAT,STAT 630,OVERVIEW OF MATH STAT
Texas A&M University,Statistics,STAT,STAT 633,ADV BAYES MODEL & COMPUT
Texas A&M University,Statistics,STAT,STAT 641,METHODS OF STAT I
Texas A&M University,Statistics,STAT,STAT 642,METHODS OF STAT II
Texas A&M University,Statistics,STAT,STAT 646,STAT BIOINFORMATICS
Texas A&M University,Statistics,STAT,STAT 647,SPATIAL STATISTICS:IN
Texas A&M University,Statistics,STAT,STAT 647,SPATIAL STATISTICS
Texas A&M University,Statistics,STAT,STAT 651,STAT IN RESEARCH I
Texas A&M University,Statistics,STAT,STAT 652,STAT IN RESEARCH II
Texas A&M University,Statistics,STAT,STAT 653,STAT IN RESEARCH III
Texas A&M University,Statistics,STAT,STAT 656,APPLIED ANALYTICS
Texas A&M University,Statistics,STAT,STAT 657,ADVANCED PROGRAMMING SAS
Texas A&M University,Statistics,STAT,STAT 659,APPLIED CAT DATA ANALY
Texas A&M University,Statistics,STAT,STAT 674,TIME SERIES ANLYS II
Texas A&M University,Statistics,STAT,STAT 681,SEMINAR
Texas A&M University,Statistics,STAT,STAT 684,PROFESSIONAL INTERNSHP
Texas A&M University,Statistics,STAT,STAT 684,PROFESSIONAL INTERNSHP: IN
Texas A&M University,Statistics,STAT,STAT 685,DIRECTED STUDIES
Texas A&M University,Statistics,STAT,STAT 685,DIRECTED STUDIES:IN
Texas A&M University,Statistics,STAT,STAT 689,SPTP: MEASUREMENT ERROR MODELS
Texas A&M University,Statistics,STAT,STAT 691,RESEARCH
Texas A&M University,Statistics,STAT,STAT 691,RESEARCH: IN
Texas A&M University,Study Abroad/Consortium,TAMU,TAMU 699,BAYLOR MED SCHOOL & UT
Texas A&M University,Teacher Education,TEED,TEED 682,TCHNG/LRNG PROCESSES
Texas A&M University,Teacher Education,TEED,TEED 682,SEMINAR
Texas A&M University,Teacher Education,TEED,TEED 684,INTERNSHIP
Texas A&M University,Theatre Arts,THAR,THAR 390,SCRIPT ANALYSIS
Texas A&M University,Theatre Arts,THAR,THAR 391,PRACTICUM PRODUCTION
Texas A&M University,Theatre Arts,THAR,THAR 392,PRACTICUM DESIGN
Texas A&M University,Theatre Arts,THAR,THAR 485,ACTING IV ADV PROBLEMS
Texas A&M University,Theatre Arts,THAR,THAR 485,DIRECTED STUDIES
Texas A&M University,Undergraduate Studies,UGST,UGST 285,TOPICS IN UNDERGRAD STUD
Texas A&M University,Undergraduate Studies,UGST,UGST 484,INTERNSHIP WCT II
Texas A&M University,Undergraduate Studies,UGST,UGST 485,DIRECTED STUDIES
Texas A&M University,Undergraduate Studies,UGST,UGST 491,HNR
Texas A&M University,Undergraduate Studies,UGST,UGST 491,RESEARCH
Texas A&M University,Undergraduate Studies,UGST,UGST 492,THESIS WRITING
Texas A&M University,Urban Science,URSC,URSC 642,ANALYTIC METHODS II
Texas A&M University,Urban Science,URSC,URSC 682,SEMINAR
Texas A&M University,Urban Science,URSC,URSC 685,DIRECTED STUDIES
Texas A&M University,Urban Science,URSC,URSC 691,RESEARCH
Texas A&M University,Urban Science,URSC,URSC 691,RESEARCH: IN
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 285,FUND OF FOOD TOXI & SAFE
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 285,DIRECTED STUDIES
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 289,SPTP: INTRO MAMMALIAN HISTO
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 411,BIOMEDICAL ANATOMY
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 443,COMPUTER APL PUBL HLTH
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 443,BIOL OF CELLS TISSUES
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 485,DIRECTED STUDIES
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 489,SPTP: ENDOCR TOXICOL
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 602,SPTP: SCI IN CINEMA AND SOCI
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 608,EPIDEMIOLOGY METH I
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 609,ANTMY OF REPRDCTV SYTM
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 611,TUMOR CELL BIOL CARCINOG
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 613,EVOLUTIONARY BIOINFO
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 619,FOOD TOXICOLOGY II
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 627,OPTICAL MICROS LIVE CELL
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 633,ANML DIS IN COMP MED
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 650,EDUC VET MED BIO ENVIR
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 658,RES METH SCI TECH JOUR
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 664,RISK CRISIS REPORTING
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 670,BASIC ENVIR TOXICOLOGY
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 681,SEMINAR
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 684,PROFESSIONAL INTERNSHIP
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 685,DIRECTED STUDIES
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 689,SPTP: ENDOCR TOXICOL
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 689,SPTP: VECTOR DISEASE TECHNIQUE
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 691,RESEARCH
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 912,GROSS ANATOMY II
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 913,MICROSCOPIC ANATOMY II
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 926,INTRO PUBLIC HEALTH CONC
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 930,PUBLIC HEALTH III
Texas A&M University,Vet Integrative Biosci,VIBS,VIBS 948,ANATOMY ELECTIVE
Texas A&M University,Visual Studies,VIST,VIST 485,PRINCIPLES OF DESIGN II
Texas A&M University,Visual Studies,VIST,VIST 485,DIRECTED STUDIES
Texas A&M University,Visual Studies,VIST,VIST 491,INTRO TO GAME DESIGN
Texas A&M University,Visual Studies,VIST,VIST 491,RESEARCH
Texas A&M University,Visual Studies,VIST,VIST 494,INTERNSHIP: IN ABSENTIA
Texas A&M University,Visualization,VIZA,VIZA 614,FORM/INSTAL/ENVIRONMT
Texas A&M University,Visualization,VIZA,VIZA 615,COMPUTER ANIMATION
Texas A&M University,Visualization,VIZA,VIZA 618,FACIAL MODEL & ANIMATION
Texas A&M University,Visualization,VIZA,VIZA 625,MULTIMEDIA WEB DESIGN
Texas A&M University,Visualization,VIZA,VIZA 631,CONTEMP ART STDIO/SEM II
Texas A&M University,Visualization,VIZA,VIZA 656,IMAGE SYNTHESIS
Texas A&M University,Visualization,VIZA,VIZA 665,DIGITAL COMPOSITING
Texas A&M University,Visualization,VIZA,VIZA 680,PROF PRACTICE IN VISUAL
Texas A&M University,Visualization,VIZA,VIZA 685,DIRECTED STUDIES
Texas A&M University,Visualization,VIZA,VIZA 685,DIRECTED STUDIES: IN
Texas A&M University,Visualization,VIZA,VIZA 691,RESEARCH
Texas A&M University,Visualization,VIZA,VIZA 691,RESEARCH: IN
Texas A&M University,Visualization,VIZA,VIZA 693,PROFESSIONAL STUDY
Texas A&M University,Visualization,VIZA,VIZA 693,PROFESSIONAL STUDY: IN
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 681,EQUINE DISEASE & EPIDEM
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 685,DIRECTED STUDIES
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 691,RESEARCH
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 691,RESEARCH: IN
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 930,ADVANCED EQUINE MED
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 931,ADV RUMINANT MED & SURG
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 932,ADVANCED HERD HEALTH
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 948,LG MED & SURG ELECTIVE
Texas A&M University,Vet Large Animal Clin Sc,VLCS,VLCS 953,LARGE ANIMAL CLIN SKILLS
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 913,CLINICAL CORRELATES II
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 922,CLINICAL CORRELATES IV
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 923,GEN SURG
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 924,INTRO DIAGNOSTIC IMAGING
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 926,DIAG IMAGING INTERPRE II
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 936,SURGERY II
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 943,VETERINARY PRACTICE
Texas A&M University,Vet Medicine-Interdisc,VMID,VMID 952,CLINICS 1
Texas A&M University,Veterinary Parasitology,VPAR,VPAR 604,PARASITIC PROTOZOA
Texas A&M University,Veterinary Parasitology,VPAR,VPAR 605,MLCLR & IMMUN PARASTLGY
Texas A&M University,Veterinary Parasitology,VPAR,VPAR 685,DIRECTED STUDIES
Texas A&M University,Veterinary Parasitology,VPAR,VPAR 691,RESEARCH
Texas A&M University,Veterinary Pathology,VPAT,VPAT 643,APPLIED PATHOLOGY
Texas A&M University,Veterinary Pathology,VPAT,VPAT 650,NEUROPATH OF ANIMALS
Texas A&M University,Veterinary Pathology,VPAT,VPAT 651,SYSTEMIC PATHOLOGY II
Texas A&M University,Veterinary Pathology,VPAT,VPAT 681,Seminar
Texas A&M University,Veterinary Pathology,VPAT,VPAT 685,DIRECTED STUDIES
Texas A&M University,Veterinary Pathology,VPAT,VPAT 689,SPTP: CELL MECHANISMS OF DISEA
Texas A&M University,Veterinary Pathology,VPAT,VPAT 691,RESEARCH
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 685,DIRECTED STUDIES
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 689,SPTP: TEACHING ANATOMY LAB
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 691,RESEARCH
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 948,SA MED & SURG ELECTIVE
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 953,SMALL ANIMAL CLIN SKILLS
Texas A&M University,Vet Small Animal Clin Sc,VSCS,VSCS 955,SMALL ANIMAL MEDICINE II
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 615,IMMUNOGENE & COMP IMMUNO
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 629,LAB QUALITY SYSTEMS
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 643,PATH BACTERIOLOGY I
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 681,SEMINAR
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 685,DIRECTED STUDIES
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 689,SPTP: ANIMAL MODELS OF OBESITY
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 689,SPTP: CELLULAR PROCESSES II
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 689,SPTP: MOL VIR HUMAN & ANI PATH
Texas A&M University,Veterinary Microbiology,VTMI,VTMI 691,RESEARCH
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 285,GREAT DISEASES OF WORLD
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 285,DIRECTED STUDIES
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 485,POULTRY DISEASES
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 485,DIRECTED STUDIES
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 489,BIOMEDICAL PARASITOLOGY
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 911,VETERINARY MICROBIOLOGY
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 913,INFECTIOUS DISEASES
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 923,PATHOLOGY II
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 948,DIDACTIC ELECTIVES
Texas A&M University,Veterinary Pathobiology,VTPB,VTPB 948,DIDACTIC ELECTIVES: PERU
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 285,DIRECTED STUDIES
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 291,RESEARCH
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 485,PHYSIOL OF DOMESTIC AN
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 485,DIRECTED STUDIES
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 491,DIRECTED STUDIES: GERM/AUSTRIA
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 491,RESEARCH
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 606,SYSTEMIC VET PHYS II
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 612,PHYSIOLOGY II
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 623,BIOMEDICAL PHYSIOLOGY I
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 625,PHARMACOLOGY
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 627,BIOMEDICAL PHYSIOLOGY II
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 652,FETAL & EMBRYO PHYS
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 659,GAMETE & EMB PHYSIOL
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 676,GEN & MOLECULAR TOXIC
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 677,FLUORESCENCE DETECTION
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 681,SEMINAR:REPRODUCTIVE STUDIES
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 681,SEMINAR
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 681,SEMINAR:CARDIOVASCULAR
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 685,DIRECTED STUDIES
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 689,SPTP: NON
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 689,SPTP: SYSTEMIC PHYS & DISEASE
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 691,RESEARCH
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 912,PHYSIOLOGY II
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 925,PHARMACOL TOXICOL II
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 926,PHARMACOL/TOXICOL III
Texas A&M University,Vet Physiology & Pharm,VTPP,VTPP 948,PHYSIOLOGY ELECTIVE
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 291,INTRO WILDLIFE & FISH
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 316,WILDLFE & CHANGING ENV
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 484,GENERAL MAMMALOGY
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 484,INTERNSHIP
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 485,DIRECTED STUDIES
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 491,STPT: AQUATIC ECOSYSTEMS
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 491,RESEARCH
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 602,FIELD HERPETOLOGY
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 604,ECOLOGICAL MODELING
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 613,ANIMAL ECOLOGY
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 619,WILDLIFE RESTORATION
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 622,BEHAVIORAL ECOLOGY
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 623,AQUACULTURE
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 624,DYNAMICS OF POPULATION
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 635,URBAN WILDLIFE & FISH
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 638,TECHNQS OF WILDLIFE MGMT
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 640,HUMAN DIM W&F MGMT
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 642,FIELD MILITARY LAND MGMT
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 655,APPLIED BIODIVERSITY SCI
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 681,SEMINAR
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 681,SEMINAR: PAPERS IN ECOLOGY
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 681,SEMINAR: IN
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 685,DIRECTED STUDIES
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 685,DIRECTED STUDIES: IN
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 691,RESEARCH
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 691,RESEARCH: IN
Texas A&M University,Wildlife & Fisheries Sci,WFSC,WFSC 691,RESEARCH: GALVESTON
Texas A&M University,Women's &Gender Studies,WGST,WGST 484,INTRO TO WOMEN'S & GNDR
Texas A&M University,Women's &Gender Studies,WGST,WGST 680,"SPTP: GENDER, MEDIA: EAST ASIA"
Texas A&M University,Women's &Gender Studies,WGST,WGST 685,DIRECTED STUDIES
