URL,Title,# of Guest Reviews,Zip Code,List Price
https://dogvacay.com/luxury-pup-hotel-dog-boarding-75071,Luxury Pup Hotel,31,94041,$40/night
https://dogvacay.com/loving-home-away-from-home-dog-boarding-197452,Loving Home away from home.,10,94024,$46/night
https://dogvacay.com/exceptional-care-in-sunnyvale-dog-boarding-189034,Exceptional Care in Sunnyvale!,5,94087,$60/night
https://dogvacay.com/dog-lovers-iso-more-snuggles-dog-boarding-225001,Dog lovers ISO more snuggles!,7,94040,$57/night
https://dogvacay.com/let-have-a-woof-of-a-time-dog-boarding-129761,Let have a woof of a time,,95035,
https://dogvacay.com/casa-le-beau-dog-boarding-1914,Casa Le Beau,4,95030,$75/night
https://dogvacay.com/loving-puppy-environment-dog-boarding-177474,Loving Puppy environment!,,94086,
https://dogvacay.com/darrens-dog-walk-express-dog-boarding-152257,Darren's Dog Walk Express,62,94303,
https://dogvacay.com/tail-blazers-dog-boarding-326101,Tail Blazers,4,94040,$50/night
https://dogvacay.com/super-sweet-digs-sensational-care-dog-boarding-200876,Super-sweet digs & sensational care,9,94586,$40/night
https://dogvacay.com/the-pups-playhouse-dog-boarding-449549,The Pups Playhouse!,3,94536,$35/night
"https://dogvacay.com/cfo-of-cookies-world-inc-dog-boarding-463941,""CFO of Cookie's World, Inc."",1,94041,$40/night",,,,
https://dogvacay.com/just-like-being-at-preschool-dog-boarding-65933,Just like being at preschool !,49,94303,$45/night
https://dogvacay.com/marathon-runner-turned-dog-sitter-dog-boarding-337648,Marathon Runner Turned Dog Sitter,2,94022,
https://dogvacay.com/choose-me-im-paw-some-dog-boarding-127356,Choose me! I'm Paw-Some!,12,94043,$45/night
https://dogvacay.com/paw-som-pup-paradise-midtown-dog-boarding-108202,Paw-som pup paradise MIDTOWN,15,94303,$40/night
https://dogvacay.com/ill-treat-your-dog-like-mine-dog-boarding-468535,I'll treat your dog like mine,,94024,$40/night
https://dogvacay.com/we-love-doggies-kitties-paw-us-dog-boarding-357624,We Love Doggies & Kitties - Paw us!,1,94040,
https://dogvacay.com/you-had-me-at-woof-dog-boarding-327237,You Had Me At Woof,8,94538,$40/night
https://dogvacay.com/woof-woof-happy-home-dog-boarding-241225,Woof-Woof Happy Home,3,94538,$40/night
https://dogvacay.com/dog-lover-dog-boarding-378190,Dog Lover,2,94022,
https://dogvacay.com/dedicated-to-your-beloved-pet-dog-boarding-70659,Dedicated to your Beloved Pet!!!,6,94022,$75/night
https://dogvacay.com/santa-cruz-mountain-doggie-retreat-dog-boarding-21724,Santa Cruz Mountain Doggie Retreat,73,95033,$50/night
https://dogvacay.com/laughing-dog-pet-sitters-dog-boarding-49868,Laughing Dog Pet Sitters,114,95006,$45/night
https://dogvacay.com/mairas-pet-sitting-dog-boarding-109172,Maira's pet sitting,18,94536,$40/night
https://dogvacay.com/youngengineer-eager-to-care-for-pet-dog-boarding-301372,YoungEngineer eager to care for pet,4,94303,$50/night
https://dogvacay.com/menlo-dog-retreat-dog-boarding-87470,Menlo Dog Retreat,43,94025,$45/night
https://dogvacay.com/doggy-paradise-dog-boarding-394340,Doggy Paradise!,14,94303,$30/night
https://dogvacay.com/dogtastic-get-away-dog-boarding-83020,Dogtastic Get-away!,12,94536,$53/night
https://dogvacay.com/doggy-2nd-home-fremont-dog-boarding-398261,Doggy 2nd home - Fremont,,94538,$30/night
https://dogvacay.com/belly-rubs-lots-of-love-dog-boarding-414091,Belly rubs & lots of love!,,94536,$35/night
https://dogvacay.com/canine-cuddly-care-dog-boarding-222475,CANINE CUDDLY CARE,5,94025,$49/night
https://dogvacay.com/mm-pawty-of-eight-dog-boarding-394890,M&M - PAWty of Eight!,,94536,$45/night
"https://dogvacay.com/fremont-boarding-walking-daycare-dog-boarding-46585,""Fremont Boarding, Walking & Daycare"",8,94536,$45/night",,,,
https://dogvacay.com/teddys-town-dog-boarding-31238,Teddy's Town,19,94025,$48/night
https://dogvacay.com/dogs-delight-dog-boarding-61562,Dogs delight,,94303,$40/night
https://dogvacay.com/sleepover-with-auntie-alarica-dog-boarding-217790,Sleepover with Auntie Alarica!,12,94587,$30/night
https://dogvacay.com/kinship-with-all-life-dog-boarding-375000,Kinship with all life,,94536,$40/night
https://dogvacay.com/k9-couture-dog-boarding-61702,K9 Couture,,94536,$40/night
https://dogvacay.com/dog-loving-teacher-dog-boarding-337069,Dog loving teacher!,,94043,
https://dogvacay.com/vet-tech-pet-care-dog-boarding-13870,Vet tech pet care,,95037,
https://dogvacay.com/paw-some-heaven-d-dog-boarding-230830,Paw-some heaven :D,4,94025,$45/night
https://dogvacay.com/home-of-the-furry-dog-boarding-56293,Home of the Furry,47,95037,$45/night
https://dogvacay.com/home-away-dog-boarding-76518,Home-away,6,95066,$40/night
https://dogvacay.com/keeping-your-pets-smiling-dog-boarding-261155,Keeping your pets smiling,2,95037,
https://dogvacay.com/home-away-for-your-fluffy-pooch-dog-boarding-29695,Home Away for Your Fluffy Pooch,,95037,$35/night
https://dogvacay.com/awesome-paw-some-dog-boarding-39319,Awesome Paw-some!,1,94555,$30/night
https://dogvacay.com/just-arrived-vista-view-vacations-dog-boarding-355349,Just Arrived! Vista View Vacations!,7,95066,$40/night
https://dogvacay.com/giant-fenced-in-yard-lots-of-love-dog-boarding-316527,Giant fenced in yard & lots of love,,94063,$40/night
https://dogvacay.com/lovely-home-with-double-tlc-dog-boarding-403224,Lovely Home with Double TLC,,94061,$40/night
https://dogvacay.com/we-work-at-home-247-full-attention-dog-boarding-220756,We work at home 24/7 full attention,7,94063,$67/night
https://dogvacay.com/pooch-paradise-dog-boarding-39397,Pooch Paradise,5,94566,$50/night
https://dogvacay.com/paws-n-relax-doggie-retreat-dog-boarding-101281,Paws 'n Relax Doggie Retreat,17,94550,$40/night
https://dogvacay.com/paw-sobilities-abound-at-one-marina-dog-boarding-388475,Paw-sobilities abound at One Marina,5,94063,$45/night
https://dogvacay.com/dog-training-care-dog-boarding-4867,Dog Training & Care,4,94545,$60/night
https://dogvacay.com/doggielove-dog-boarding-327861,DoggieLove,4,94062,$30/night
https://dogvacay.com/pawsitively-the-best-dog-boarding-16887,Pawsitively the Best,15,94588,$50/night
https://dogvacay.com/paws-4-applause-dog-boarding-429765,Paws 4 Applause,1,94062,$60/night
https://dogvacay.com/your-puppys-second-home-dog-boarding-87437,Your Puppy's Second Home,66,94542,$45/night
https://dogvacay.com/we-love-furry-friends-dog-boarding-342259,We love furry friends!,4,94542,$40/night
https://dogvacay.com/home-away-from-home-dog-boarding-10907,Home Away From Home,22,95003,$50/night
https://dogvacay.com/denise-the-dog-sittergroomer-dog-boarding-35354,Denise The Dog Sitter/Groomer,18,95060,$48/night
https://dogvacay.com/paradise-for-your-pet-in-gilroy-dog-boarding-310152,Paradise for your Pet in Gilroy,12,95020,$40/night
https://dogvacay.com/a-tiny-paws-waterside-retreat-dog-boarding-2351,A Tiny Paws Waterside Retreat!,30,94404,$50/night
https://dogvacay.com/dog-days-aint-over-dog-boarding-427302,Dog Days Ain't Over :),,94588,
https://dogvacay.com/your-dog-has-an-exclusive-with-me-dog-boarding-330264,Your dog has an exclusive with me!,10,94002,$50/night
https://dogvacay.com/fun-loving-dogvacay-care-dog-boarding-136700,Fun & Loving Dogvacay Care!,1,94541,$25/night
https://dogvacay.com/aloha-pets-in-santa-cruz-dog-boarding-76262,Aloha Pets in Santa Cruz,60,95062,$40/night
https://dogvacay.com/dogs-are-people-too-dog-boarding-349838,Dogs are people too!,,94545,
https://dogvacay.com/doggie-port-where-doggies-layover-dog-boarding-235795,Doggie Port-Where Doggies Layover,8,94580,$40/night
https://dogvacay.com/home-is-love-training-too-dog-boarding-226718,Home is love! +Training Too!,18,94546,$45/night
https://dogvacay.com/happy-paws-dog-boarding-2108,Happy Paws!,29,95062,$38/night
https://dogvacay.com/jack-cali-your-doggie-dog-boarding-184497,Jack & Cali + Your Doggie,18,94568,$40/night
https://dogvacay.com/your-loving-caring-dog-godmother-dog-boarding-218935,Your Loving Caring Dog Godmother,2,94568,$45/night
https://dogvacay.com/pawsitive-pet-sittertrainer-dog-boarding-148861,Pawsitive Pet Sitter/Trainer,1,94542,$60/night
https://dogvacay.com/pampered-pooch-dog-boarding-298799,Pampered Pooch,4,94404,$55/night
https://dogvacay.com/lovepawsrunning-dog-boarding-304198,Love=Paws+Running,11,94401,
https://dogvacay.com/best-friends-paradise-dog-boarding-236216,Best Friend's Paradise,8,95020,$35/night
https://dogvacay.com/puppies-play-dog-boarding-450610,Puppies Play,,94541,$25/night
https://dogvacay.com/dogettetrust-tiny-tots-with-me-dog-boarding-342001,DOGETTE....Trust tiny tots with me!,3,95003,$40/night
https://dogvacay.com/dogs-best-friend-dog-boarding-235109,Dogs Best Friend!,16,94578,$40/night
https://dogvacay.com/hound-away-from-home-in-san-mateo-dog-boarding-21491,Hound Away From Home in San Mateo,82,94401,$60/night
https://dogvacay.com/the-dog-meister-dog-boarding-21729,The Dog Meister,2,94546,$50/night
https://dogvacay.com/got-pets-will-travel-15-yrs-exp-dog-boarding-276406,Got Pets? Will travel!  15 yrs. exp,,95020,
https://dogvacay.com/lets-boogie-dog-boarding-419421,Lets Boogie!,2,94580,$37/night
https://dogvacay.com/best-friends-homestead-dog-boarding-217693,Best Friend's Homestead,28,94580,$40/night
https://dogvacay.com/room-to-run-with-a-lot-of-fun-dog-boarding-417293,Room to Run with a lot of Fun!!,2,94550,$35/night
https://dogvacay.com/let-your-dogs-vacation-when-you-do-dog-boarding-379733,Let your dogs vacation when you do!,,94403,$55/night
https://dogvacay.com/fun-ahead-little-dogs-on-holiday-dog-boarding-128775,Fun Ahead - Little Dogs on Holiday,54,94401,$40/night
https://dogvacay.com/all-dogs-welcome-dog-boarding-123238,All Dogs Welcome!,81,94579,$30/night
https://dogvacay.com/paw-errific-home-away-from-home-dog-boarding-381137,Paw-errific Home Away From Home!,4,94583,$45/night
https://dogvacay.com/peppys-secret-beach-pescadero-dog-boarding-183314,Peppy's Secret Beach - Pescadero,12,95060,$50/night
https://dogvacay.com/your-dogs-will-fall-in-love-with-us-dog-boarding-99618,Your Dogs will Fall in Love with US,23,94578,$28/night
https://dogvacay.com/the-happy-hounds-dog-boarding-278350,The Happy Hounds,2,95060,$45/night
https://dogvacay.com/love-play-for-your-doggys-stay-dog-boarding-426536,Love & Play For Your Doggy's Stay,,94580,$38/night
https://dogvacay.com/beach-bound-hound-coastal-outings-dog-boarding-337550,BEACH BOUND HOUND COASTAL OUTINGS,,94403,$85/night
https://dogvacay.com/san-mateo-sweet-home-dog-boarding-468344,San Mateo sweet home!,1,94402,$25/night
https://dogvacay.com/paws-n-tails-pet-care-dog-boarding-69453,Paws-n-Tails Pet Care,18,94583,$50/night
https://dogvacay.com/bone-a-fide-dog-care-dog-boarding-269077,Bone-A-Fide Dog Care,2,95060,$80/night
https://dogvacay.com/your-dogs-2nd-home-dog-boarding-470842,Your Dog's 2nd Home!,,94583,$38/night
https://dogvacay.com/for-the-love-of-dogs-dog-boarding-307364,For the love of dogs,,94546,
https://dogvacay.com/yuki-seeks-one-night-stands-dog-boarding-27583,Yuki Seeks One Night Stands!!!,56,94402,$25/night
https://dogvacay.com/dog-balancing-training-and-hotel-dog-boarding-7121,Dog Balancing Training and Hotel,104,94603,$35/night
https://dogvacay.com/betty-boo-pawpaw-dog-boarding-92603,Betty Boo pawpaw,1,94579,$45/night
https://dogvacay.com/fuzzy-paws-premier-pet-care-dog-boarding-39623,Fuzzy Paws Premier Pet Care,1,,$55/night
https://dogvacay.com/work-at-home-dog-lover-dog-boarding-2115,Work At Home Dog lover!,14,94027,$50/night
https://dogvacay.com/healthy-happy-home-away-from-home-dog-boarding-17355,Healthy & Happy Home Away from Home,14,95076,$50/night
https://dogvacay.com/the-puppy-den-dog-boarding-450403,The Puppy Den,1,94010,$30/night
https://dogvacay.com/sharis-concierge-service-dog-boarding-332498,Shari's Concierge Service,1,94583,
https://dogvacay.com/lovely-puppy-family-dog-boarding-470606,Lovely Puppy Family,,94401,$40/night
https://dogvacay.com/angies-pet-care-dog-boarding-367507,Angie's Pet Care,1,95076,$45/night
https://dogvacay.com/jennifers-pet-sitting-services-dog-boarding-93614,Jennifer's Pet Sitting Services,5,95076,$40/night
https://dogvacay.com/some-woof-woof-fun-dog-boarding-415599,Some woof-woof fun!,,95020,$40/night
https://dogvacay.com/wagging-tales-dog-boarding-344448,Wagging Tales,4,94582,$50/night
https://dogvacay.com/kiras-k-9-kitty-care-dog-boarding-225864,Kira's K-9 & Kitty Care!,18,94621,$40/night
https://dogvacay.com/pooch-party-dog-boarding-72653,Pooch Party!,1,95076,$40/night
https://dogvacay.com/any-and-all-dog-watcher-watcher-dog-boarding-334371,Any and ALL DOG WATCHER & WATCHER,,94577,
https://dogvacay.com/the-hills-have-puppies-dog-boarding-278188,The Hills Have Puppies!!!!,9,94605,$35/night
https://dogvacay.com/dander-mifflin-dog-boarding-9408,Dander Mifflin,48,94621,$35/night
https://dogvacay.com/hound-holiday-dog-boarding-37922,Hound Holiday,64,94605,$40/night
https://dogvacay.com/pupster-paradise-dog-boarding-170265,Pupster Paradise,1,94010,$50/night
https://dogvacay.com/petsitting-and-grooming-dog-boarding-1665,Petsitting and grooming!,1,94605,$40/night
https://dogvacay.com/karyls-creature-comforts-dog-boarding-25826,Karyl's Creature Comforts,8,94551,$50/night
https://dogvacay.com/retired-nice-size-back-yard-dog-boarding-1533,Retired nice size back yard,52,95391,$29/night
https://dogvacay.com/oakland-power-walks-dog-boarding-276944,Oakland Power Walks,6,94605,$40/night
https://dogvacay.com/chestnut-retreat-dog-boarding-149640,Chestnut Retreat,16,94501,$45/night
https://dogvacay.com/ruffin-around-dog-boarding-99011,Ruffin' Around,80,94606,$45/night
https://dogvacay.com/beagle-club-dog-boarding-30768,Beagle Club,3,94502,$45/night
https://dogvacay.com/furriends-furry-godmother-dog-boarding-355521,Furriends Furry Godmother,7,95391,$25/night
https://dogvacay.com/chamblins-canine-care-dog-boarding-369695,Chamblin's Canine Care,,94502,$45/night
https://dogvacay.com/well-love-your-dogs-when-you-cant-dog-boarding-329832,We'll love your dogs when you can't,8,94619,$45/night
https://dogvacay.com/cat-daddy-pet-care-in-your-home-dog-boarding-384074,CAT DADDY PET CARE In your home.,,94501,
https://dogvacay.com/puppy-paradise-in-oakland-dog-boarding-235058,Puppy Paradise in Oakland!,2,94619,
https://dogvacay.com/play-learn-at-the-puppy-palace-dog-boarding-404038,Play & Learn at the Puppy Palace,2,94619,$35/night
https://dogvacay.com/puppy-dog-tales-dog-boarding-49866,Puppy Dog Tales,,94601,$64/night
https://dogvacay.com/love-for-cat-friendly-pups-dog-boarding-23212,Love for Cat-friendly Pups!,1,94501,$50/night
https://dogvacay.com/roccos-retreat-dog-boarding-249022,Rocco's Retreat,6,94501,$50/night
https://dogvacay.com/raise-the-woof-doggy-daycare-dog-boarding-307323,Raise the Woof!!!!! Doggy Daycare,1,94607,$45/night
"https://dogvacay.com/from-small-to-tall-i-love-them-all-dog-boarding-402274,""From Small to Tall, I Love Them All"",,95060,$35/night",,,,
https://dogvacay.com/love-all-paws-big-and-small-dog-boarding-82056,LOVE ALL PAWS BIG AND SMALL!,,94601,$60/night
https://dogvacay.com/bark-break-by-the-beach-dog-boarding-16673,Bark Break by the Beach,70,93001,$34/night
https://dogvacay.com/little-pooch-parodies-dog-boarding-246992,Little pooch parodies,4,93030,$28/night
https://dogvacay.com/dog-care-by-the-beach-dog-boarding-354782,Dog Care by the Beach,1,93035,$40/night
https://dogvacay.com/pawfection-in-boarding-and-sitting-dog-boarding-352171,Pawfection in boarding and sitting!,1,93041,$50/night
https://dogvacay.com/navy-base-pet-circus-dog-boarding-124339,Navy Base Pet Circus!,56,93041,$33/night
https://dogvacay.com/oxnard-bow-wows-dog-boarding-210229,Oxnard Bow Wow's,,93035,$40/night
https://dogvacay.com/donnas-pampered-pets-dog-boarding-352724,Donna's Pampered Pets,,93060,$35/night
https://dogvacay.com/bartman-dog-care-dog-boarding-247000,Bartman Dog Care,28,93041,$35/night
https://dogvacay.com/ellis-doggie-dude-ranch-dog-boarding-412709,Elli's Doggie Dude Ranch!,,93022,$65/night
"https://dogvacay.com/poochie-godmother-in-ojai-ca-dog-boarding-297544,""Poochie Godmother in Ojai, CA"",16,93023,$35/night",,,,
https://dogvacay.com/navy-base-k-9-paradise-dog-boarding-453857,Navy Base K-9 Paradise!,1,93041,$30/night
https://dogvacay.com/caring-for-canines-of-camarillo-dog-boarding-332885,Caring for Canines of Camarillo,,93012,$40/night
https://dogvacay.com/will-and-sams-doggy-paradise-dog-boarding-234344,Will and Sam's Doggy Paradise,3,93023,$30/night
https://dogvacay.com/a-c-dog-lovers-dog-boarding-51656,A & C Dog Lovers,32,91320,$40/night
https://dogvacay.com/krazy-for-k-9s-dog-boarding-53219,Krazy for K-9s,47,91320,$40/night
https://dogvacay.com/purrfetchd-pet-service-dog-boarding-323145,PurrFetch'd Pet Service,,91320,
https://dogvacay.com/dog-paradise-dog-boarding-96487,Dog Paradise,1,91320,
https://dogvacay.com/a-dogs-life-rustic-retreat-dog-boarding-408176,A dogs life Rustic Retreat,2,91320,$45/night
https://dogvacay.com/newbury-bark-dog-boarding-3457,Newbury Bark,26,91320,$45/night
https://dogvacay.com/conejo-critters-come-to-you-dog-boarding-97210,Conejo Critters: Come to You,6,91360,
https://dogvacay.com/diggin-dawgz-dog-boarding-36898,DIGGIN' DAWGZ,11,93021,$60/night
https://dogvacay.com/dog-trainer-for-pet-visits-dog-boarding-303859,Dog Trainer for Pet Visits!,2,93012,$50/night
https://dogvacay.com/ease-of-mind-pet-sitting-dog-boarding-83840,Ease of Mind Pet Sitting,50,91360,$45/night
https://dogvacay.com/your-dogs-second-home-dog-boarding-272535,Your Dog's Second Home,2,93013,$45/night
https://dogvacay.com/where-pets-are-family-dog-boarding-413545,Where Pets are Family,1,93015,$20/night
https://dogvacay.com/wags-n-things-dog-boarding-383789,Wags 'N Things,,93015,$30/night
https://dogvacay.com/dog-centric-paradise-dog-boarding-33423,Dog-Centric Paradise,,91360,$45/night
https://dogvacay.com/worry-free-pit-sitting-dog-boarding-321852,Worry Free Pit Sitting,1,91360,
https://dogvacay.com/doggy-lover-dog-boarding-354181,Doggy lover,3,91362,
https://dogvacay.com/animal-sitter-in-westlake-village-dog-boarding-229850,Animal  Sitter in Westlake Village,11,91361,$55/night
https://dogvacay.com/jens-pet-sitting-dog-boarding-186291,Jen's Pet Sitting,,93013,$100/night
https://dogvacay.com/precious-paws-pet-sitting-services-dog-boarding-13570,Precious Paws Pet Sitting Services,13,93103,
https://dogvacay.com/caring-and-experienced-dog-lover-dog-boarding-311208,Caring and Experienced Dog Lover!,1,93103,
https://dogvacay.com/puppy-passion-dog-boarding-210916,Puppy Passion!,14,93105,$55/night
https://dogvacay.com/happy-tails-hotel-dog-boarding-404248,Happy Tails Hotel!,1,91301,$50/night
https://dogvacay.com/pawsome-dog-service-santa-barbara-dog-boarding-222985,Pawsome Dog Service-Santa Barbara,8,93101,$45/night
https://dogvacay.com/pawsitively-purrfect-petcare-dog-boarding-252638,PAWSITIVELY PURRFECT PETCARE,3,93109,$55/night
https://dogvacay.com/doggone-right-for-your-fur-baby-dog-boarding-391011,Doggone right for your fur-baby!,,93101,
https://dogvacay.com/doggie-daycare-dog-boarding-431716,Doggie Daycare,,93101,$30/night
https://dogvacay.com/become-part-of-our-wolf-pack-dog-boarding-175722,Become part of our wolf-pack!,2,93103,$75/night
https://dogvacay.com/canines-wanna-learn-dog-boarding-157033,canines wanna learn!,,93101,
https://dogvacay.com/malibu-doggy-stay-cations-dog-boarding-375420,Malibu Doggy Stay-cations,,90265,$30/night
https://dogvacay.com/guinness-and-friends-retreat-dog-boarding-183707,Guinness and Friends Retreat,33,80910,$25/night
https://dogvacay.com/camp-dog-dog-boarding-188130,Camp Dog,3,80907,$25/night
https://dogvacay.com/good-dog-academy-dog-boarding-27792,Good Dog Academy,119,80909,$30/night
https://dogvacay.com/the-ruff-lodge-dog-boarding-155780,The Ruff Lodge,14,80917,$32/night
https://dogvacay.com/a-heart-for-animals-pet-sitting-dog-boarding-31650,A HEART FOR ANIMALS PET SITTING,,80905,
https://dogvacay.com/we-will-love-your-doggie-dog-boarding-245994,We Will Love Your Doggie!,9,80909,$30/night
https://dogvacay.com/dogs-rule-at-donnas-house-dog-boarding-157078,Dogs Rule at Donna's House,40,80907,$30/night
https://dogvacay.com/alisons-oasis-pet-vacay-dog-boarding-361337,Alison's Oasis Pet Vacay,5,80829,$35/night
https://dogvacay.com/doolittles-doting-dog-day-care-dog-boarding-377328,Doolittles Doting Dog Day Care,13,80920,$40/night
https://dogvacay.com/kaits-kritter-kare-dog-boarding-237824,Kait's Kritter Kare,,80919,$28/night
"https://dogvacay.com/love-walks-and-bacon-dog-boarding-323700,""Love, Walks, and Bacon!"",7,80915,$18/night",,,,
https://dogvacay.com/puppy-playtime-dog-boarding-277860,Puppy Playtime!,5,80919,$22/night
https://dogvacay.com/ute-pass-critter-care-in-cascade-dog-boarding-245093,Ute Pass Critter Care in Cascade,16,80809,$30/night
https://dogvacay.com/stay-and-play-dog-daycare-dog-boarding-296353,Stay and Play Dog Daycare,7,80908,$27/night
https://dogvacay.com/soco-pups-dog-boarding-389705,SoCo Pups,,80831,
https://dogvacay.com/pointer-palace-dog-boarding-137974,Pointer Palace,23,81007,$30/night
https://dogvacay.com/pueblo-west-pooch-pad-dog-boarding-202178,Pueblo West Pooch Pad,9,81007,$28/night
https://dogvacay.com/mile-high-puppy-party-dog-boarding-328772,Mile High Puppy Party,16,80220,$40/night
https://dogvacay.com/furry-friends-welcome-dog-boarding-55095,Furry Friends Welcome!,81,80204,$35/night
https://dogvacay.com/high-rise-furbaby-care-in-downtown-dog-boarding-177938,High Rise Furbaby care in Downtown,,80202,$30/night
https://dogvacay.com/the-posh-pup-in-congress-park-dog-boarding-90908,The Posh Pup in Congress Park,55,80206,$32/night
https://dogvacay.com/bark-eley-pup-care-dog-boarding-206673,Bark-eley Pup Care,29,80211,$30/night
https://dogvacay.com/dedicated-doggy-watcher-dog-boarding-144512,Dedicated Doggy Watcher!,49,80202,$35/night
https://dogvacay.com/friendly-sitter-for-pupskitties-dog-boarding-359989,Friendly sitter for pups/kitties!,3,80206,
https://dogvacay.com/cap-hill-canines-dog-boarding-325853,Cap Hill Canines,1,80218,$25/night
https://dogvacay.com/pup-sitting-near-cheesman-park-dog-boarding-421421,Pup-Sitting Near Cheesman Park!,,80206,$25/night
https://dogvacay.com/scamps-everyday-is-a-vacay-camp-dog-boarding-369165,Scamp's Everyday is a Vacay Camp,11,80206,$35/night
https://dogvacay.com/exploratory-pets-pups-dog-boarding-311089,ExploraTory Pets & Pups,16,80218,
https://dogvacay.com/power-to-the-paw-pet-sitting-dog-boarding-92013,Power To The Paw Pet Sitting,13,80219,$34/night
https://dogvacay.com/paws-itively-perfect-pet-sitting-dog-boarding-62155,Paws-itively Perfect Pet Sitting,94,80211,$35/night
https://dogvacay.com/west-wash-park-puppy-paradise-dog-boarding-67224,West Wash Park Puppy Paradise!,9,80209,$30/night
https://dogvacay.com/true-dog-lover-dog-boarding-117895,TRUE DOG LOVER,16,80205,$35/night
https://dogvacay.com/casa-de-canine-in-west-wash-park-dog-boarding-49269,Casa de Canine in West Wash Park!,4,80209,$29/night
https://dogvacay.com/lupine-lodgings-dog-boarding-324833,Lupine Lodgings,1,80218,
https://dogvacay.com/love-to-love-animals-dog-boarding-146711,Love to Love Animals!,6,80204,$35/night
https://dogvacay.com/happy-tails-dog-care-dog-boarding-270661,Happy Tails Dog Care,11,80220,$30/night
https://dogvacay.com/pupdates-dog-boarding-380748,PupDates,1,80202,
https://dogvacay.com/e-pet-care-dog-boarding-268051,E Pet Care,1,80203,$32/night
"https://dogvacay.com/fun-loving-friends-and-fro-yo-dog-boarding-19144,""Fun, loving friends and Fro-Yo"",9,80221,$35/night",,,,
https://dogvacay.com/easy-drop-off-pick-up-from-dia-dog-boarding-6265,Easy drop off /pick up from DIA,35,80205,$30/night
https://dogvacay.com/where-your-pup-is-family-dog-boarding-180731,Where your pup is family!,9,80204,$29/night
https://dogvacay.com/daves-doggy-daycare-dog-boarding-206203,Daves Doggy Daycare,4,80206,$35/night
https://dogvacay.com/around-the-clock-puppy-care-dog-boarding-384666,Around the Clock Puppy Care,1,80202,$30/night
https://dogvacay.com/paws-paradise-dog-boarding-406613,Paws Paradise,4,80202,$27/night
https://dogvacay.com/denver-adventures-with-your-pup-dog-boarding-167418,Denver Adventures With Your Pup!,,80216,$22/night
https://dogvacay.com/compassionate-cvt-dog-boarding-397537,Compassionate C.V.T.,,80205,
https://dogvacay.com/dogs-love-us-and-we-love-them-dog-boarding-322512,Dogs love us! (and we love them!),26,80211,$29/night
https://dogvacay.com/experienced-and-loving-dog-parent-dog-boarding-9647,Experienced and loving dog parent,92,80206,$35/night
https://dogvacay.com/home-away-from-home-for-your-pup-dog-boarding-87420,Home away from home for your pup,3,80206,$30/night
https://dogvacay.com/suzy-and-the-pup-dog-boarding-98463,Suzy and the Pup,11,80219,$35/night
https://dogvacay.com/friends-with-maggie-pupsitter-dog-boarding-295772,Friends with Maggie Pupsitter,16,80210,$29/night
https://dogvacay.com/keeping-the-pup-love-going-on-dog-boarding-317056,Keeping the Pup Love going on!,3,80214,$32/night
https://dogvacay.com/highlands-dog-perfect-home-dog-boarding-472473,Highlands dog perfect home,,80211,$25/night
https://dogvacay.com/pupparadisebig-backyarddoggiedoor-dog-boarding-337944,PupParadise!Big Backyard/Doggiedoor,8,80207,$25/night
https://dogvacay.com/quaint-globeville-getaway-dog-boarding-372618,Quaint Globeville Getaway,,80216,$27/night
https://dogvacay.com/sit-stay-pet-sitting-dog-boarding-100518,Sit. Stay. Pet Sitting.,1,80211,$25/night
https://dogvacay.com/puppy-playhouse-dog-boarding-159279,Puppy Playhouse!,14,80113,$30/night
https://dogvacay.com/cozy-condo-companions-dog-boarding-198362,Cozy condo companions,,80218,$30/night
https://dogvacay.com/experienced-pet-sitter-dog-boarding-389397,Experienced pet sitter,,80209,
https://dogvacay.com/doggie-fun-sitting-or-training-dog-boarding-420666,Doggie Fun! Sitting or Training,,80219,$32/night
https://dogvacay.com/the-ultimate-zen-retreat-dog-boarding-148334,The Ultimate Zen Retreat,22,80207,$30/night
https://dogvacay.com/pet-sitting-in-platte-park-dog-boarding-378477,Pet Sitting in Platte Park!,1,80210,$30/night
https://dogvacay.com/overnight-boarding-at-its-best-dog-boarding-376421,Overnight Boarding at its BEST,2,80211,$29/night
https://dogvacay.com/platt-park-pups-dog-boarding-173314,Platt Park Pups,4,80210,$39/night
https://dogvacay.com/zeldas-playhouse-dog-boarding-276405,Zelda's Playhouse,4,80002,$31/night
https://dogvacay.com/do-you-need-break-from-your-human-dog-boarding-262334,Do you need break from your human?,,80211,$35/night
"https://dogvacay.com/oh-to-be-a-dog-dog-boarding-79574,""Oh, to be a dog!"",37,80210,$41/night",,,,
https://dogvacay.com/small-doggie-paradise-in-univ-hills-dog-boarding-372112,Small Doggie Paradise in Univ Hills,12,80222,$25/night
https://dogvacay.com/doggie-daycare-dog-boarding-310550,Doggie Daycare!,8,80206,$25/night
https://dogvacay.com/top-paw-pet-care-in-the-highlands-dog-boarding-379888,Top Paw Pet Care in the Highlands!,1,80221,$45/night
https://dogvacay.com/puppy-love-pet-care-dog-boarding-70481,Puppy Love Pet Care,30,80226,$30/night
https://dogvacay.com/town-home-with-backyard-dog-boarding-63085,Town home with backyard,3,80203,$25/night
https://dogvacay.com/pooch-staycations-dog-boarding-214438,Pooch Staycations,4,80202,$29/night
https://dogvacay.com/loving-dog-owner-dog-boarding-282990,Loving Dog Owner,2,80207,$22/night
