URL,Title,Phone,Street Address,Locality,Region,Postal Code
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/picanha-brasa-restaurante1.html,Picanha & Brasa Restaurante,(17) 3223-3379,"Av México, 357 - Jd América",São José do Rio Preto,SP,15055-340
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/picanha-brasa-restaurante1.html,Picanha & Brasa Restaurante,(17) 3223-3379,"Av México, 357 - Jd América",São José do Rio Preto,SP,15055-340
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pizzaria-e-restaurante-san-remo2.html,Pizzaria e Restaurante San Remo,(17) 3232-4774(17) 3232-1869(17) 3233-2171,"R Vol São Paulo, 3438 - Centro",São José do Rio Preto,SP,15015-200
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pizzaria-e-restaurante-san-remo2.html,Pizzaria e Restaurante San Remo,(17) 3232-4774(17) 3232-1869(17) 3233-2171,"R Vol São Paulo, 3438 - Centro",São José do Rio Preto,SP,15015-200
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pouso-decolagem1.html,Pouso & Decolagem,(17) 3234-3240(17) 3121-6160,"R Sto Agostinho, 16 - Vl N S da Paz",São José do Rio Preto,SP,15025-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pouso-decolagem1.html,Pouso & Decolagem,(17) 3234-3240(17) 3121-6160,"R Sto Agostinho, 16 - Vl N S da Paz",São José do Rio Preto,SP,15025-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-braseiro1.html,Restaurante Braseiro,(17) 3222-3612,"R Campos Sales, 1343 - Boa Vista",São José do Rio Preto,SP,15025-600
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-braseiro1.html,Restaurante Braseiro,(17) 3222-3612,"R Campos Sales, 1343 - Boa Vista",São José do Rio Preto,SP,15025-600
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-disk-marmitex-da-dora1.html,Restaurante e Disk Marmitex da Dora,(17) 3226-2786,"Av Vera Cruz, 1065 - Prq Estoril",São José do Rio Preto,SP,15085-010
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-disk-marmitex-da-dora1.html,Restaurante e Disk Marmitex da Dora,(17) 3226-2786,"Av Vera Cruz, 1065 - Prq Estoril",São José do Rio Preto,SP,15085-010
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-expresso2.html,Restaurante e Lanchonete Expresso,(17) 3215-7737,"Av N S Paz, 1300 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-expresso2.html,Restaurante e Lanchonete Expresso,(17) 3215-7737,"Av N S Paz, 1300 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tok-brasileiro2.html,Restaurante Tok Brasileiro,(17) 99132-2440 !! (17) 98195-4743 !! (17) 99717-6217,"R Prof Oscar Pires, 1393 - Vl Esplanada",São José do Rio Preto,SP,15030-530
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-tok-brasileiro2.html,Restaurante Tok Brasileiro,(17) 99132-2440 !! (17) 98195-4743 !! (17) 99717-6217,"R Prof Oscar Pires, 1393 - Vl Esplanada",São José do Rio Preto,SP,15030-530
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-urano1.html,Restaurante Urano,(17) 3021-3563,"R José Caetano de Freitas, 121 - Jd Urano",São José do Rio Preto,SP,15084-240
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-urano1.html,Restaurante Urano,(17) 3021-3563,"R José Caetano de Freitas, 121 - Jd Urano",São José do Rio Preto,SP,15084-240
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/tanto-temakeria1.html,Tantô Temakeria,(17) 3305-5815,"R Jaci, 3130 - Vl Redentora",São José do Rio Preto,SP,15015-810
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/tanto-temakeria1.html,Tantô Temakeria,(17) 3305-5815,"R Jaci, 3130 - Vl Redentora",São José do Rio Preto,SP,15015-810
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-casa-de-portugal1.html,Restaurante Casa de Portugal,(17) 3301-0471(17) 3016-9646,"R Antônio de Godoy, 5950 - Nova Redentora",São José do Rio Preto,SP,15090-025
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-panela-de-pedra-tipica-mineira1.html,Restaurante Panela de Pedra Típica Mineira,(17) 3011-0528(17) 3231-7874,"R Siqueira Campos, 2300 - Prq Industrial",São José do Rio Preto,SP,15025-055
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-toque-mineiro-disk-marmitex-e-self-service-c-churrasco1.html,Restaurante Toque Mineiro Disk Marmitex e Self Service C/ Churrasco,(17) 3212-1894(17) 3212-1431,"Av Dr Cenobelino de Barros Serra, 1347 - Prq Industrial",São José do Rio Preto,SP,15030-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-via-grill1.html,Restaurante Via Grill,(17) 3216-2091,"Av Francisco Chagas Oliveira, 333 - Pinheiros",São José do Rio Preto,SP,15091-330
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bar-e-restaurante-do-zezinho1.html,Bar e Restaurante do Zezinho,(17) 3236-1870,"Av Augusto Buffulin, 88 - Jd Nunes",São José do Rio Preto,SP,15046-800
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bar-e-restaurante-toninho-comida-caseira-e-self-service1.html,Bar e Restaurante Toninho Comida Caseira e Self-Service,(17) 3308-0798,"R Dr Coutinho Cavalcanti, 1517 - Jd Vieira",São José do Rio Preto,SP,15055-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/braseiro-do-massa-restaurante1.html,Braseiro do Massa Restaurante,(17) 3235-3522,"R Abrão Thomé, 100 - Jd Walquíria",São José do Rio Preto,SP,15085-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/churrascaria-batistella-rio-preto-restaurante-e-churrascaria2.html,Churrascaria Batistella Rio Preto - Restaurante e Churrascaria,(17) 3225-1162,"Av João Dias da Silva, 201 - Jd Primavera",São José do Rio Preto,SP,15061-450
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/di-carlos-restaurante2.html,Di Carlos Restaurante,(17) 99254-5328 !! (17) 99191-2550,"R Izidoro Pupin, 2493 - Distrito Industrial",São José do Rio Preto,SP,15035-260
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/disk-comida-arabe-zeina-danca-e-eventos1.html,Disk Comida Árabe Zeina Dança e Eventos,(17) 3033-7371(17) 3305-1444,"R Saldanha Marinho, 3353 - Centro",São José do Rio Preto,SP,15010-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/j-conte-choperia1.html,J. Conte Choperia,() -,"Av Bady Bassitt, 4555 - Centro",São José do Rio Preto,SP,15015-700
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/kampai-restaurante1.html,Kampai Restaurante,(17) 3223-3663(17) 3223-3671,"Av Miguel Damha, 1300 - Prq Res Damha",São José do Rio Preto,SP,15061-800
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pizzaria-e-restaurante-salada-paulista2.html,Pizzaria e Restaurante Salada Paulista,(17) 3232-5500(17) 3233-7524,"R Bernardino de Campos, 2752 /2756 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/pouso-decolagem1.html,Pouso & Decolagem,(17) 3234-3240(17) 3121-6160,"R Sto Agostinho, 16 - Vl N S da Paz",São José do Rio Preto,SP,15025-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rr-restaurante-self-service-e-disk-entregas1.html,R&R Restaurante Self Service e Disk Entregas,(17) 3033-6722,"Av Adolfo Lutz, 946 - Vl Sta Cruz",São José do Rio Preto,SP,15014-140
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-aeroporto1.html,Restaurante Aeroporto,(17) 3232-4620,"Av Estudantes, 3505 - Jd Novo Aeroporto",São José do Rio Preto,SP,15035-010
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-da-familia1.html,Restaurante da Família,(17) 3022-9725,"Av Mirassolândia, 1345 - Cj Hab Costa do Sol",São José do Rio Preto,SP,15045-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-e-lanchonete-expresso1.html,Restaurante e Lanchonete Expresso,(17) 3215-7737,"Av N S Paz, 1300 - Jd Alto Alegre",São José do Rio Preto,SP,15055-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/restaurante-niko-niko1.html,Restaurante Niko - Niko,(17) 3225-6875,"Av Lino José de Seixas, 1141 - Jd dos Seixas",São José do Rio Preto,SP,15061-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rotisserie-da-mama1.html,Rotisserie da Mama,(17) 3227-4640(17) 3229-4960(17) 3216-1368,"R Propêrcio Ferrarezi, 983 - S Francisco",São José do Rio Preto,SP,15086-170
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/rozzi-restaurante1.html,Rozzi Restaurante,(17) 3011-6068,"Av Dr Antônio Marques dos Santos, 1321 - Jd Seyon",São José do Rio Preto,SP,15050-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/100-por-cento-restaurante.html,100 Por Cento Restaurante,(17) 3212-9398,"Av Alberto Andaló, 2929 a - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/abdos-fast-food.html,Abdos Fast Food,(17) 3212-9547(17) 3212-9106,"Av Comend Vicente Filizolla, 5260 /5220 - Vl Redentora",São José do Rio Preto,SP,15015-450
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/adel-restaurante.html,Adel Restaurante,(17) 3231-8211,"R Bernardino de Campos, 3372 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/adolfo-alimentos-buffet-e-marmitex.html,Adolfo Alimentos Buffet e Marmitex,(17) 3014-0204(17) 3014-0338,"Av Maio, 2171 - Vl S Judas Tadeu",São José do Rio Preto,SP,15075-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/adolfo-restaurante.html,Adolfo Restaurante,(17) 3218-1431,"Av Maio, 2171 - Vl S Judas Tadeu",São José do Rio Preto,SP,15075-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/adolfo-restaurante.html,Adolfo Restaurante,(17) 3218-1431,"Av Maio, 2171 - Vl S Judas Tadeu",São José do Rio Preto,SP,15075-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/amaz-comida-saudavel-delivery.html,Amaz Comida Saudável Delivery,(17) 3302-7030,"Av José Munia, 4775 lj 288 - Jd Redentor",São José do Rio Preto,SP,15085-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/andreas-food.html,Andreas Food,(17) 3301-0480,"Av Brig Faria Lima, 6363 - Jd Morumbi",São José do Rio Preto,SP,15090-900
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/andruia-perle.html,Andruia Perle,(17) 3227-8703,"R Salomão Antônio Pedro, 262 - Jd Ouro Verde",São José do Rio Preto,SP,15084-290
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/aparecida-t-a-segato.html,Aparecida T A Segato,(17) 3232-1604,"R Bernardino de Campos, 4626 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/aquiles-sashimi.html,Aquiles Sashimi,(17) 3227-8619,"R Portugal, 856 - Bom Jardim",São José do Rio Preto,SP,15084-070
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/armazem-do-goiano.html,Armazem do Goiano,(17) 3238-1675,"Etr João Parise, s/n km 2 - Vl Toninho",São José do Rio Preto,SP,15062-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/aroma-e-paladar.html,Aroma & Paladar,(17) 3223-2755,"R Sado Madlun, 114 - ",S�o Jos� do Rio Preto,SP,15057-070
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bambina-bar-restaurante-ltda.html,Bambina Bar Restaurante Ltda,(17) 3231-0031(17) 3231-0032(17) 3233-3233,"R Dr Raul Silva, 281 - Vl Redentora",São José do Rio Preto,SP,15015-020
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/barbecue-churrasco-gourmet.html,Barbecue Churrasco Gourmet,(17) 3216-1717,"Av Romeu Strazzi, 1925 - Jd Walquíria",São José do Rio Preto,SP,15085-520
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/barrakao-55-lancheteria-e-petiscaria.html,Barrak�o 55 Lancheteria & Petiscaria,(17) 99106-8643,"Av Dr Ant�nio Tavares Pereira Lima, 55 - Jd Boa Vista",S�o Jos� do Rio Preto,SP,15061-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/batatas-delivery-de-batatas-suicas.html,Batatas Delivery de Batatas Suíças,(17) 3222-1524,"R Saldanha Marinho, 2443 - Prq Industrial",São José do Rio Preto,SP,15025-090
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/batatas-delivery-de-batatas-suicas.html,Batatas Delivery de Batatas Suíças,(17) 3222-1524,"R Saldanha Marinho, 2443 - Prq Industrial",São José do Rio Preto,SP,15025-090
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bistro-pimenta-restaurante.html,Bistrô Pimenta Restaurante,(17) 3305-8996,"R Bernardino de Campos, 3345 - Centro",São José do Rio Preto,SP,15015-300
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bizancio-restaurante.html,Bizâncio Restaurante,(17) 3222-6161,"R Dr Raul Silva, 308 - Vl Redentora",São José do Rio Preto,SP,15015-020
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/boemia-butiquim.html,Boemia Butiquim,(17) 3212-9076,"R Saldanha Marinho, 2223 - Prq Industrial",São José do Rio Preto,SP,15025-090
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/bom-peixe-cia-restaurante.html,Bom Peixe & Cia Restaurante,(17) 3235-4648,"R Rubião Júnior, 3410 - Vl Bom Jesus",São José do Rio Preto,SP,15014-220
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/brasa-grill.html,Brasa Grill,(17) 3227-0162,"Av Brig Faria Lima, 5240 - Vl S José",São José do Rio Preto,SP,15090-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/braseiro-do-massa-restaurante.html,Braseiro do Massa Restaurante,(17) 3235-3522,"R Abrão Thomé, 100 - Jd Walquíria",São José do Rio Preto,SP,15085-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/braseiro-restaurante.html,Braseiro Restaurante,(17) 3222-3612,"R Campos Sales, 1343 - Boa Vista",São José do Rio Preto,SP,15025-600
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/briggido.html,Briggido,(17) 3355-0240,"Av José Munia, 4775 Lj 276 - Jd Redentor",São José do Rio Preto,SP,15085-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/buena-vista-botequim.html,Buena Vista Botequim,(17) 3301-4500,"R Dr Presciliano Pinto, 2150 - Boa Vista",São José do Rio Preto,SP,15025-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/buteko-do-faiska.html,Buteko do Faiska,(17) 3223-3030,"Av Gabriel Jorge Cury, 130 - Jd Municipal",São José do Rio Preto,SP,15055-480
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/buteko-do-faiska.html,Buteko do Faiska,(17) 3223-3030,"Av Gabriel Jorge Cury, 130 - Jd Municipal",São José do Rio Preto,SP,15055-480
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/buteko-do-faiska.html,Buteko do Faiska,(17) 3223-3030,"Av Gabriel Jorge Cury, 130 - Jd Municipal",São José do Rio Preto,SP,15055-480
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cachacaria-agua-doce.html,Cachaçaria Água Doce,(17) 3222-1121,"Av Alberto Andaló, 3113 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/canecao-represa-restaurante-ltda.html,Canecão Represa Restaurante Ltda,(17) 3225-1010,"Av Lino José de Seixas, 1287 - Jd dos Seixas",São José do Rio Preto,SP,15061-060
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cantina-aroma.html,Cantina Aroma,(17) 3234-3231,"Av Murchid Homsi, 1034 - Vl Diniz",São José do Rio Preto,SP,15013-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cantinella-cucina-italiana.html,Cantinella Cucina Italiana,(17) 3231-8436,"R Redentora, 2612 - Vl Redentora",São José do Rio Preto,SP,15015-780
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/casa-do-pao-de-queijo.html,Casa do Pão de Queijo,(17) 3302-7040,"Av José Munia, 4775 lj 175/176 - Jd Redentor",São José do Rio Preto,SP,15085-350
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/casa-do-peixe.html,Casa do Peixe,(17) 3229-3001,"R Abrão Thomé, 100 - Jd Walquíria",São José do Rio Preto,SP,15085-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/casa-do-peixe-e-petiscos.html,Casa do Peixe & Petiscos,(17) 3013-4840(17) 3224-8784,"Av Gabriel Jorge Cury, 205 - Jd Municipal",S�o Jos� do Rio Preto,SP,15055-480
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/casa-do-spaghetti.html,Casa do Spaghetti,(17) 3121-7445,"Av Constituição, 1296 - Boa Vista",São José do Rio Preto,SP,15025-120
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/casa-fazenda-comercio-alimeno.html,Casa Fazenda Comercio Alimeno,(17) 3227-8874,"Av Brig Faria Lima, 5000 - Vl S José",São José do Rio Preto,SP,15090-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/chibiu-butiquim.html,Chibiu Butiquim,(17) 3033-9353,"Av Constituição, 1327 - Boa Vista",São José do Rio Preto,SP,15025-120
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/china-house.html,China House,(17) 3234-1694(17) 3211-9311,"R Silva Jardim, 3533 - Vl Sta Cruz",São José do Rio Preto,SP,15014-050
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/china-in-box.html,China In Box,(17) 3233-9755,"Av Dr Alberto Andaló, 3735 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/chopp-e-cia-choperia-e-restaurante.html,Chopp & Cia Choperia e Restaurante,(17) 3235-2328,"Av Alberto Andal�, 2985 - Centro",S�o Jos� do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/choppana-restaurante-e-choperia.html,Choppana Restaurante e Choperia,(17) 3012-6693,"Av Alberto Andaló, 3666 - Centro",São José do Rio Preto,SP,15015-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/churrascaria-e-restaurante-caetano.html,Churrascaria e Restaurante Caetano,(17) 3022-5848,"Av Fortunato Ernesto Vetorasso, 440 - Jd Sta Lúcia",São José do Rio Preto,SP,15040-170
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/churrascaria-simoes-carnes.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cia-dos-espetinhos.html,Cia dos Espetinhos,(17) 3227-4755,"R Abrão Thomé, 139 - Jd Walquíria",São José do Rio Preto,SP,15085-400
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/club-cafe-grill-restaurante-cafeteria-ltda.html,Club Café Grill Restaurante & Cafeteria Ltda,(17) 3234-4745,"Av Dr Waldemar Buchala, 112 lj81/84 - Dist Industrial",São José do Rio Preto,SP,15035-570
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/club-do-cupim-restaurane-e-marmitex.html,Club do Cupim Restaurane e Marmitex,(17) 3353-4148,"R Antônio de Godoy, 4242 sl 10 e 11 - Centro",São José do Rio Preto,SP,15015-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/comarc-contabilidade.html,Comarc Contabilidade,(17) 3234-3449,"R Siqueira Campos, 3718 - Vl Sta Cruz",São José do Rio Preto,SP,15014-030
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/come-come-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/comida-caseira-luca.html,Comida Caseira Luca,(17) 3022-1655,"R Azaim Pinto Murta, 20 - Jd Vitória Régia",São José do Rio Preto,SP,15075-200
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/conrados-batataria.html,Conrados Batataria,(17) 3212-7958,"R Pedro Amaral, 1822 - Prq Industrial",São José do Rio Preto,SP,15025-043
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/consenza-e-consenza-ltda.html,Consenza & Consenza Ltda,(17) 3224-1085,"Av N S Paz, 952 - Jd Alto Alegre",S�o Jos� do Rio Preto,SP,15055-500
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/costela-marruada.html,Costela Marruada,(17) 3218-3690,"Etr Vicinal João Parise, 3700 - Ch Jockey Club",São José do Rio Preto,SP,15062-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cozinha-da-tati.html,Cozinha da Tati,(17) 3016-8177,"R Virgílio Dias de Castro, 38 - Cj Hab S Deocleciano",São José do Rio Preto,SP,15057-030
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cupim-de-sol.html,Cupim de Sol,(17) 3121-8060,"Av Gov Adhemar Pereira Barros, 1400 - Jd Europa",São José do Rio Preto,SP,15014-070
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cupim-na-telha.html,Cupim na Telha,(17) 3212-4051,"R Rubião Júnior, 1702 - Prq Industrial",São José do Rio Preto,SP,15025-080
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/cupim-na-telha-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/d-r-restaurante.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/delicias-mama.html,Delícias Mama,(17) 3222-5284,"Av Dr Cenobelino Barros Serra, 664 - Prq Industrial",São José do Rio Preto,SP,15030-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/delicias-por-kilo.html,Delicias Por Kilo,(17) 3353-2272(17) 3353-4556,"R Independência, 2754 - Centro",São José do Rio Preto,SP,15010-110
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/delicias-por-kilo.html,Delicias Por Kilo,(17) 3353-2272(17) 3353-4556,"R Independência, 2754 - Centro",São José do Rio Preto,SP,15010-110
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/delivery-pastelaria-america.html,Delivery Pastelaria América,(17) 3022-6940(17) 3022-1640,"Av Dr Fernando Costa, 1384 - Jd Primavera",São José do Rio Preto,SP,15061-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/di-soller-restaurante.html,Di Soller Restaurante,(17) 3021-8836,"Etr Benedito Sufredini, 640 - Cj Hab S Deocleciano",São José do Rio Preto,SP,15057-000
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/disk-fatto-per-te.html,,,,,,
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/disk-grill-restaurante.html,Disk Grill Restaurante,(17) 3233-9468(17) 3222-3307,"R Antônio de Godoy, 3489 - Centro",São José do Rio Preto,SP,15015-100
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/disk-marmitex-e-restaurante-sao-judas.html,Disk Marmitex e Restaurante São Judas,(17) 9633-2763,"Av Maj Léo Lerro, 1551 - Vl S Judas Tadeu",São José do Rio Preto,SP,15075-230
http://www.123achei.com.br/servicos/bares-e-restaurantes/restaurantes/sao-jose-do-rio-preto/divino-fogao.html,Divino Fogão,(17) 3229-4000,"Av Brig Faria Lima, 6363 lj 186 - Jd Morumbi",São José do Rio Preto,SP,15090-900
