Category URL,Title,Details URL,Category,Image URl,Description
http://www.toronto4kids.com/Article-Archive/index.php?cp=6&si=50&tagID=281,Markham Fair 2014,http://www.toronto4kids.com/September-2014/Markham-Fair-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_b/cache_6/markham-fair-intro-937f76b2.jpeg,September 2014,"Nothing says authentic, old-fashioned family fun quite like the Markham Fair. From livestock judging to competitive displays of Fall harvest, the community is further brought together to enjoy..."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Culture Days 2014,http://www.toronto4kids.com/September-2014/Culture-Days-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_e/cache_8/culture-days-436f78e2.jpeg,September 2014,"It's time to get some culture! Culture Days invites everyone to explore, discover, and participate in arts and culture in every community all for free. This year's event takes place September 26, 27, and 28."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Fall 2014 Agricultural Fairs,http://www.toronto4kids.com/September-2014/Fall-2014-Agricultural-Fairs/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_0/cache_d/agriculturals-fairs-17542d05.jpeg,September 2014,"Across Ontario, cities and towns are creating festivals and fairs that celebrate the season of Fall. You'll find entertainment and activities the entire family will enjoy from midways to petting zoos and more!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Fan Expo 2014,http://www.toronto4kids.com/August-2014/Fan-Expo-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_1/cache_a/fan-expo-2014-23dc4a15.jpeg,August 2014,"Toronto fans are celebrating their passion at the largest pop culture event this weekend. Hosting the latest in comics, sci-fi, anime, and gaming, Fan Expo Canada is the largest event of its kind in Canada."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,The Amusing Race at Centreville,http://www.toronto4kids.com/August-2014/The-Amusing-Race-at-Centreville-Amusement-Park-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_7/cache_b/cache_1/amusing-race-intro-fc7b11b7.jpeg,August 2014,"The Amusing Race is a free, fun scavenger hunt for families visiting Centreville and Far Enough Farm on weekends in September. It's a great time of year to visit the island as the weather is still very enjoyable!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,25 Things to Do at the CNE,http://www.toronto4kids.com/August-2014/25-Things-to-Do-at-the-CNE/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_d/cache_c/cne-intro-a53e9cd2.jpeg,August 2014,"Nothing spells Summer fun more than a trip to Canada's largest fair, the CNE! Here are 25 things you’ll want to see and do at the Canadian National Exhibition this year. Brace yourself!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,A Kids Guide to the CNE,http://www.toronto4kids.com/August-2014/A-Kids-Guide-to-the-CNE/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_7/cache_3/cache_f/cne-kids-intro-df190f37.jpeg,August 2014,"You can't deny that the Canadian National Exhibition is a family-friendly event. For the 12-and-under set, there’s a whole slew of niche activities that will make navigating the fair easier for any parent."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Suburban Steam: A Steampunk Fair,http://www.toronto4kids.com/August-2014/Suburban-Steam-A-Steampunk-Fair-for-the-Whole-Family/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_0/cache_4/cache_a/steampunked-1-66611a40.jpeg,August 2014,"On Saturday, August 23, the Historic Zion Schoolhouse (one of Toronto's 10 Historic Sites) is hosting a free and fun family event: a retro-futuristic community festival celebrating all things Steampunk!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Disney's The Little Mermaid Jr.,http://www.toronto4kids.com/August-2015/Disneys-The-Little-Mermaid-Jr/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_1/cache_3/cache_9/little-mermaid-ossington-9d3ce931.jpeg,August 2014,"Journey ""under the sea"" with Ariel and her aquatic friends in Disney’s The Little Mermaid Jr., adapted especially for a young audience from Disney’s Broadway production! At the Al Green Theatre."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Guide to August Festivals 2014,http://www.toronto4kids.com/July-2014/Guide-to-August-Festivals-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_3/cache_9/cache_f/cne-2014-37f54f93.jpeg,July 2014,"Fairs and festivals and feasts, oh my! It’s non-stop action in and around Toronto this month. With everything from a county fair to music and food festivals, there’s an activity to entertain everyone."
http://www.toronto4kids.com/Article-Archive/index.php?cp=7&si=60&tagID=281,Pack a Healthy Lunchbox Workshop,http://www.toronto4kids.com/July-2014/Packing-A-Healthy-Lunchbox-A-FREE-Workshop-Hosted-by-Fenigo-Toronto/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_e/cache_2/cache_4/healthy-lunch-workshop-8291f42e.jpeg,July 2014,Dreading the arrival of lunchbox season in September? Fenigo is hosting a free workshop for parents with Family Nutritionist Sarah Bester on August 21 to help you pack healthier lunches.
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,The Pirate Festival 2014,http://www.toronto4kids.com/July-2014/The-Pirate-Festival-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_1/cache_f/cache_3/pirate-festival-intro-71c113f1.jpeg,July 2014,"Got a few scallywags in your family? They’ll appreciate the Pirate Festival held annually at Country Heritage Park in Milton. Plenty of pirates and mermaids will take over the Dry Bluffs on August 2, 3, and 4."
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,YTV Summer Beach Bash,http://www.toronto4kids.com/July-2014/YTV-Summer-Beach-Bash-at-Sugar-Beach/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_b/cache_4/cache_8/ytv-beach-d28f184b.jpeg,July 2014,"Nick Cannon will be hosting YTV’s Summer Beach Bash, a free family concert at Canada’s Sugar Beach on August 9, with live performances, extreme buskers, thrilling water stunts, and more!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,Fan Days at Hockey Hall of Fame,http://www.toronto4kids.com/July-2014/Fan-Days-at-Hockey-Hall-of-Fame/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_c/cache_2/cache_e/hhof-fan-days-intro-61d9ce2c.jpeg,July 2014,"During Summer, the spotlight shifts from the players to the FANS. On 30 selected days, a different NHL team is spotlighted. Fans can take advantage of many special promotions and fun activities!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,KidsFest 2014 at Centre Island,http://www.toronto4kids.com/July-2014/KidsFest-2014-at-Centre-Island/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_f/cache_5/cache_e/kids-fest-intro-eb8f4e5f.jpeg,July 2014,"KidsFest celebrates Summer with kid-sized activities and fun for the whole family! Face painting clowns, bouncing castles, colouring stations, animal visits from Far Enough Farm... Don't miss this free event!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,Free Summer Movies in the Park,http://www.toronto4kids.com/July-2014/Free-Summer-Movies-in-the-Park/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_d/cache_7/cache_c/free-movies-park-c7b69c7d.jpeg,July 2014,"Every Summer, families can gather in the park for another series of free movies. So get there early to ""claim your spot"" and enjoy the show at one of these free outdoor Summer movies! Here's the list!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,HorseCapades 2014,http://www.toronto4kids.com/July-2014/HorseCapades-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_1/cache_8/horsecapades-cne-2014-c67fa815.jpeg,July 2014,"HorseCapades is a delightful introduction to horses, designed for the young and the young at heart. This free CNE interactive horse program sweeps you away from city life and into the magical world of the horse."
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,Guide to July Festivals 2014,http://www.toronto4kids.com/June-2014/Guide-to-July-Festivals-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_e/cache_1/cache_3/festivals-2014-6177d31e.jpeg,June 2014,"Summer is here; let the festivals begin! There’s something on the calendar to please everyone this month, whether your family loves music, food, nature, or a good old-fashioned carnival."
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,Canada Day Events 2014,http://www.toronto4kids.com/June-2014/Canada-Day-Events-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_7/cache_c/cache_6/canada-day-events-2014-1827e6c7.jpeg,June 2014,"Fireworks, barbeques, parades, and live music — no other holiday spells Summer fun quite like Canada Day. Make some plans for the long weekend! Check out our picks for the city's best places to celebrate."
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,DockDogs at Waterfront Festival,http://www.toronto4kids.com/June-2014/DockDogs-World-Qualifying-Championships-at-the-Redpath-Waterfront-Festival/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_e/cache_0/cache_c/DockDogs1-d7161c0e.jpeg,June 2014,"For three days this Summer, Hog Town will become Dog Town! See the best canine aquatic competitions at Redpath Waterfront Festival! Which dog will be Top Dog in Toronto?"
http://www.toronto4kids.com/Article-Archive/index.php?cp=8&si=70&tagID=281,Harbourfront Centre’s Chess Fest,http://www.toronto4kids.com/June-2014/Harbourfront-Centres-First-Annual-Chess-Fest/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_5/cache_a/chess-fest-intro-new-3a63ea59.jpeg,June 2014,"On June 15, Harbourfront's First Annual Chess Fest presented by Scotiabank takes place on over 10,000 sq. ft. of the North Exhibition Common. This free event features chess activities for the whole family."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Flyboard Championships at Waterfront Festival,http://www.toronto4kids.com/June-2014/Inaugural-Flyboard-North-American-Championships-at-the-Redpath-Waterfront-Festival/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_c/cache_9/cache_0/flyboarding-intro-9eba409c.jpeg,June 2014,"Flyboarding, the newest extreme water sport, enables humans to fly using a board that shoots out high-pressurized water from a personal water craft."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,The Science of Rock ‘N’ Roll,http://www.toronto4kids.com/May-2014/The-Science-of-Rock-N-Roll/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_a/cache_e/cache_e/science-rock-n-roll-fec02eea.jpeg,May 2014,"Plug in your amp, and put it up to eleven! The Science of Rock ‘N’ Roll drops at the Ontario Science Centre on June 11, 2014. This rockin’ exhibition makes its Canadian debut in Toronto."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Summer of Wonder at Harbourfront,http://www.toronto4kids.com/May-2014/Summer-of-Wonder-at-Harbourfront/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_b/cache_8/cache_1/summer-wonder-harbourfront-9b40118b.jpeg,May 2014,"Summer is on its way and there is so much to discover at Harbourfront Centre. Dance under the open skies, discover new culinary delights and transport yourself to a different part of the world!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Redpath Waterfront Festival 2014,http://www.toronto4kids.com/May-2014/Redpath-Waterfront-Festival-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_1/cache_c/cache_a/to-waterfest-intro-40bfdac1.jpeg,May 2014,"Redpath Waterfront Festival returns with adrenaline pumping entertainment for all! Toronto’s waterfront will feature Flyboarding, DockDogs, Wine & Spirits Fest, a KIDS ZONE, and more! General admission is free."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Beasley Bear's Teddy Bear Picnic,http://www.toronto4kids.com/May-2014/Beasley-Bears-Teddy-Bear-Picnic-at-Centreville/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_d/cache_4/cache_e/beasley-bear-picnic-intro-ce8b7e4d.jpeg,May 2014,Centreville's annual Beasley Bear’s Teddy Bear Picnic is coming this June! The Teddy Bear Picnic combines outdoor fun with physical education to teach kids about the importance of leading a heart-healthy lifestyle.
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Victoria Day Weekend Hot-Spots,http://www.toronto4kids.com/May-2014/Victoria-Day-Weekend-Hot-Spots/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_b/cache_a/cache_7/victoria-day-hot-spots-toronto-8fa077ab.jpeg,May 2014,"Summer may not officially start until June, but families can celebrate the unofficial start of the warm-weather season in Toronto and the GTA over Victoria Day Weekend. We present the best places to go!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Victoria Day Weekend Fun 2014,http://www.toronto4kids.com/May-2014/Victoria-Day-Weekend-Fun-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_3/cache_d/cache_2/wonderland-fireworks-beb702d3.jpeg,May 2014,"As the unofficial kick-off to Summer, Victoria Day Weekend offers an opportunity to begin the season with a bang. Here are fun Victoria Day activities to start your Summer off just right."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Pirates & Princesses at Black Creek,http://www.toronto4kids.com/May-2014/Pirates-Princesses-at-Black-Creek/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_e/cache_f/cache_2/bcpv-pirates-princesses-c19522fe.jpeg,May 2014,"Enjoy three days of family fairytale fun at Black Creek Pioneer Village on May 17, 18, and 19, 2014! Bring your eye patches and tiaras. Celebrate stories such as Beauty and the Beast, Cinderella, and Peter Pan."
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,TO Waterfront's Gangways Open,http://www.toronto4kids.com/May-2014/Gangways-Open-on-Torontos-Waterfront/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_4/cache_c/cache_8/Pirates-on-The-Waterfront-2-cc14b8c4.jpeg,May 2014,"There's FREE family fun at Gangways Open on Toronto’s Waterfront as part of the 15th annual Doors Open Toronto. Have a picture taken with pirates, tour 13 participating ships, and more!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=9&si=80&tagID=281,Doors Open Toronto 2014,http://www.toronto4kids.com/May-2014/Explore-Torontos-Buildings/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_a/cache_4/cache_c/doors-open-toronto-2014-int-738efc4a.jpeg,May 2014,"The 15th annual Doors Open offer visitors an opportunity to take a peek behind the doors of nearly 150 buildings. The 2014 theme is Secret Spaces, Stories of Spirit Sightings and Unexplained Mysteries."
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,SuperFan ComicCon,http://www.toronto4kids.com/April-2014/SuperFan-ComicCon/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_d/cache_0/cache_8/superfan-comicon-a1ce480d.jpeg,April 2014,"It’s a bird! It’s a plane! It’s SuperFan ComicCon! Embrace your inner superhero all Victoria Day Long Weekend! This Victoria Day Weekend, SuperFan ComicCon will launch in Toronto."
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,The All About Pets Show,http://www.toronto4kids.com/April-2014/The-All-About-Pets-Show-comes-to-Toronto/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_c/cache_4/cache_b/all-about-pets-intro-dd8d7b4c.jpeg,April 2014,"If you are into cute, furry, and cuddly or cold-blooded, smooth, and slithery or talkative, feathery, and pretty, the All About Pets Show has something for you and your kids. This year features a goat show!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Easter Fun in the GTA!,http://www.toronto4kids.com/April-2014/Easter-Fun-in-the-GTA/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_0/cache_9/easter-events-for-kids-toronto-2014-87f59902.jpeg,April 2014,"Easter in the GTA promises family fun for all ages, with a wide range of egg-citing events taking place. Find Easter egg hunts, parades, egg decorating, scavenger hunts, crafts, and more great stuff for families!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,All About Pets Show 2014,http://www.toronto4kids.com/April-2014/The-21st-Annual-All-About-Pets-Show/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_4/cache_2/cache_1/all-about-pets-show-2014-d7834124.jpeg,April 2014,"The All About Pets Show is an entertaining extravaganza for animal enthusiasts of all ages, featuring everything from cats and dogs, to horses, fish, and even reptiles.  April 18 to 20."
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Sultans of Science at OSC,http://www.toronto4kids.com/March-2014/Sultans-of-Science-at-the-Ontario-Science-Centre/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_2/cache_4/sultans--intro-9edb6425.jpeg,March 2014,The Ontario Science Centre presents Sultans of Science: 1000 Years of Knowledge Rediscovered Exhibition. Step back in time and celebrate important scientific and technological advancements.
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Sweet Taste of Spring Maple Syrup Festival,http://www.toronto4kids.com/March-2014/Sweet-Taste-of-Spring-at-Terra-Cotta-Conservation-Area/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_f/cache_e/cache_d/credit-valley-spring-intro-091f4def.jpeg,March 2014,Terra Cotta Conservation Area will soon host its Sweet Taste of Spring. This annual event welcomes visitors to the working Rae Horst sugar shack. The trees are getting tapped and the maple sap is about to flow!
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Maple Sugaring in Ontario,http://www.toronto4kids.com/February-2014/Maple-Sugaring-in-Ontario/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_0/cache_4/cache_f/maple-festivals-2014-6aea0f40.jpeg,February 2014,"Spring many not have sprung yet, but maple trees all over Ontario are getting ready for it – and families can see just how maple syrup is made! Get your sugar fix at one of these sweet maple-sugaring events."
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Sesame Street Presents: The Body,http://www.toronto4kids.com/February-2014/Sesame-Street-Presents-The-Body/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_d/cache_e/osc-body-intro-07fb6ed5.jpeg,February 2014,"Can you tell me how to get to Sesame Street? Visit Sesame Street Presents: The Body at the Ontario Science Centre. From big, squishy noses to fuzzy, furry feet, children will learn about the human body."
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Best Bets for Family Day 2014,http://www.toronto4kids.com/February-2014/Best-Bets-for-Family-Day-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_c/cache_e/cache_1/best-family-day-events-toronto-7b9171ec.jpeg,February 2014,There's a lot going on in February in Toronto and the GTA. That's because the city is celebrating Family Day on February 17! Now is the time to make plans for this special long weekend. Our top picks...
http://www.toronto4kids.com/Article-Archive/index.php?cp=10&si=90&tagID=281,Toronto Marlies Family Fun,http://www.toronto4kids.com/February-2014/Family-Fun-at-a-Toronto-Marlies-Game/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_0/cache_e/marlies-intro-75c40e02.jpeg,February 2014,Have you been to a Toronto Marlies Game lately? Games are packed with tons of family fun and special activities for kids. Here's what's happening on Family Day and March Break!
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Family Day Events 2014,http://www.toronto4kids.com/February-2014/Family-Day-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_1/cache_b/family-day-2014-5b2b0b15.jpeg,February 2014,"Sometimes when it's cold and dreary out, a three-day weekend can feel more like a grind than a pleasure. Luckily, we've uncovered a raft of things to do on Family Day. Many events are free!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,The Forbidden City at the ROM,http://www.toronto4kids.com/January-2014/The-Forbidden-City-at-the-ROM/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_6/cache_7/rom-emperor-china-e29bb769.jpeg,January 2014,"The Forbidden City: Inside the Court of China’s Emperors. Once off limits to all but emperors and their families, the Forbidden City opens its doors to ROM visitors on March 8, 2014."
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Winter Carnivals 2014,http://www.toronto4kids.com/January-2014/Winter-Carnivals-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_4/cache_0/carnivals-2014-35b6d049.jpeg,January 2014,"Cold Winter weather? Bring it on! Beat the Winter blues with family Winter carnivals. Enjoy crafts, Winter sports, ice sculptures, toboganning, entertainment, and much more. Best of all, most events are free!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Camp Expo: Fun & Learning!,http://www.toronto4kids.com/January-2014/Camp-Expo-Fun-Learning/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_f/cache_e/cache_f/camp-expo-intro-e915cfef.jpeg,January 2014,The Our Kids Camp Expo can help you find an amazing Summer camp for your child with the chance to speak with many different types of camps from across Ontario all in one day. Admission is free! Erin McLaughlin for OurKids.net
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Ontario Science Centre Sleepovers,http://www.toronto4kids.com/January-2014/Sleepovers-at-the-Ontario-Science-Centre/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_4/cache_5/cache_e/ocs-sleepovers-intro-ff107e54.jpeg,January 2014,"Ever since audiences saw what happens in exhibits after the sun goes down in the movie Night at the Museum, sleepovers at the Ontario Science Centre have taken off!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Best Exhibits to Beat Winter Blahs,http://www.toronto4kids.com/January-2014/Best-Exhibits-to-Beat-the-Winter-Blahs/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_5/cache_2/cache_0/winter-2014-exhibits-c1d78025.jpeg,January 2014,"In the dead of Winter, a trip to explore awesome and often interactive installations makes for a great way to keep warm and toasty while getting out and about. Seven exhibits worth checking out!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,The Kids’ Gallery at the AGO,http://www.toronto4kids.com/January-2014/The-Kids-Gallery-at-the-AGO/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_d/cache_a/cache_8/ago-kids-like-me-intro-41f5b8ad.jpeg,January 2014,"AGO launches an ongoing exhibition series for kids. The Kids’ Gallery features artworks, activities, and a family play area designed for children, making the AGO the family destination to beat."
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,The AstraZeneca Human Edge,http://www.toronto4kids.com/January-2014/The-AstraZeneca-Human-Edge/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_e/cache_8/cache_a/human-edge-intro-2d23fa8e.jpeg,January 2014,"The Ontario Science Centre’s new exhibition, explores the wonders and possibilities of the human body. The permanent hall will reveal innovative and exciting science through more than 80 exhibits."
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,New Year's Events 2013,http://www.toronto4kids.com/January-2014/Family-Friendly-New-Years-Events-2014/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_a/cache_e/new-year-events-for-kids-toronto-31d6bea9.jpeg,January 2014,Looking to ring in the new year together as a family? Join the fun and celebrate the New Year family style at one of these great events taking place in the Greater Toronto Area!
http://www.toronto4kids.com/Article-Archive/index.php?cp=11&si=100&tagID=281,Audiences Cheer for Little Mermaid!,http://www.toronto4kids.com/December-2013/Audiences-Cheer-for-Little-Mermaid/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_7/cache_6/cache_f/little-mermaid-1-de2b8f67.jpeg,December 2013,"THE LITTLE MERMAID - Ontario’s O-FISH-AL Family Musical! is a lively, over-the-top family musical. Right from the start, you know that Ross Petty is aiming for something more than a charming child’s fairy-tale!"
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Annie at Young People's Theatre,http://www.toronto4kids.com/December-2013/Annie-TYA-at-Young-Peoples-Theatre/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_2/cache_4/cache_2/annie-lead-393d3242.jpeg,December 2013,"One of the world’s favourite comic strip characters takes centre stage in this beloved musical – winner of 9 Tony Awards! After escaping the orphanage, Annie sets off in search of her parents."
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Lowe’s Toronto Christmas Market,http://www.toronto4kids.com/December-2013/Lowes-Toronto-Christmas-Market/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_3/cache_0/cache_1/Toronto-Christmas-Market-Distillery-District-1-55228103.jpeg,December 2013,The Lowe’s Toronto Christmas Market is underway for the fourth consecutive year. The full charm of the Holiday season reaches its peak at Toronto’s Distillery Historic District until December 15.
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Eaton Centre's Santa's Log Cabin,http://www.toronto4kids.com/December-2013/Santas-Log-Cabin-at-the-Eaton-Centre/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_b/cache_5/cache_1/santa-log-intro-a005a15b.jpeg,December 2013,"Experience something new at the Eaton Centre: Santa's Log Cabin! The all-new, one-of-a-kind cabin is located in Trinity Square Park and will provide families with one-on-one access to Santa this Holiday."
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,10 Must-See Shows this Holiday,http://www.toronto4kids.com/December-2013/10-Must-See-Shows-this-Holiday/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_d/cache_0/10-must-see-holiday-shows-toronto-8d9850d9.jpeg,December 2013,Celebrate the 2013 Holiday season with the entire family at these kid-friendly stage performances. Looking for some fun entertainment? Here’s a list of some of the major shows in the area.
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Holiday Events December 2013,http://www.toronto4kids.com/December-2013/Holiday-Events-December-2013/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_7/cache_e/cache_f/christmas-at-black-creek-baef4fe7.jpeg,December 2013,"It’s the best time of the year! Whether you visit Santa, enjoy a fun-filled walk through a lights display, or catch a Holiday performance, one thing is for sure — any one of these events will invoke the Holiday spirit."
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Nutcracker Ballet Performances 2013,http://www.toronto4kids.com/December-2013/Nutcracker-Ballet-Performances/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_9/cache_2/cache_c/nutcracker-lead2-935cac29.jpeg,December 2013,"Sugar plum fairies, gingerbread men, dance of the snowflakes – ‘tis the season for the Nutcracker Ballet! Check out one of the many Nutcracker performances in and around the city."
http://www.toronto4kids.com/Article-Archive/index.php?cp=12&si=110&tagID=281,Peter Pan at Casa Loma,http://www.toronto4kids.com/November-2013/Peter-Pan-Holiday-Show-at-Casa-Loma/,"Events, Exhibits & Shows",http://www.toronto4kids.com/images/cache/cache_1/cache_b/cache_9/peter-pan-editorial-d7de49b1.jpeg,November 2013,"Every year during the Holidays, a magical show takes over Casa Loma. This year, the majestic castle will be featuring Peter Pan, a classic Edwardian tale filled with humour and adventure."
